@relation scenarioA_data_1-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32}

@data
0.79567,0.17797,13
0.13051,0.80878,29
0.51644,0.38498,14
0.40395,0.21296,0
0.79574,0.17786,13
0.11609,0.95665,15
0.46015,0.81724,20
0.39662,0.17357,25
0.10703,0.39751,16
0.50596,0.49184,0
0.79473,0.17772,13
0.0081146,0.83292,19
0.16021,0.48631,1
0.19509,0.90612,11
0.15318,0.46351,17
0.29606,0.87858,0
0.13079,0.80808,29
0.79531,0.17808,13
0.51698,0.38686,14
0.11549,0.95592,15
0.36958,0.47062,0
0.4588,0.81391,20
0.79553,0.17824,13
0.10043,0.39554,16
0.39634,0.17356,25
0.27282,0.39256,0
0.011097,0.83181,19
0.16041,0.48641,1
0.79605,0.17816,13
0.13123,0.80868,29
0.19499,0.90571,11
0.52609,0.39796,14
0.15317,0.46337,17
0.029231,0.7298,0
0.79523,0.17782,13
0.45708,0.82031,20
0.35351,0.64085,0
0.1165,0.95653,15
0.79487,0.17829,13
0.094724,0.40129,16
0.13133,0.80903,29
0.16024,0.48637,1
0.0097466,0.83347,19
0.061937,0.93034,0
0.39657,0.17344,25
0.79496,0.17785,13
0.51283,0.39205,14
0.195,0.90562,11
0.15322,0.46348,17
0.88178,0.029856,0
0.44973,0.81011,20
0.79566,0.17765,13
0.13175,0.80729,29
0.81852,0.68373,0
0.11499,0.95486,15
0.79561,0.17866,13
0.10063,0.40182,16
0.16035,0.48668,1
0.15402,0.002676,0
0.52003,0.38426,14
0.011061,0.83156,19
0.79504,0.17815,13
0.19533,0.90604,11
0.39641,0.17353,25
0.45973,0.81833,20
0.62917,0.70318,0
0.13074,0.80918,29
0.153,0.46334,17
0.79511,0.17798,13
0.11647,0.9549,15
0.77066,0.24126,0
0.10036,0.39697,16
0.51794,0.38632,14
0.16023,0.48633,1
0.011277,0.83233,19
0.31161,0.61639,0
0.45698,0.8218,20
0.19533,0.90586,11
0.13141,0.80884,29
0.39638,0.17343,25
0.86113,0.90667,0
0.15337,0.46346,17
0.11534,0.95518,15
0.73809,0.8465,0
0.52067,0.38906,14
0.099312,0.39698,16
0.16042,0.48651,1
0.13093,0.8074,29
0.009857,0.83334,19
0.4616,0.81311,20
0.17812,1.0909,0
0.19494,0.90622,11
0.39646,0.17348,25
0.080392,0.13265,0
0.51826,0.38712,14
0.11581,0.95519,15
0.15315,0.46375,17
0.13029,0.80815,29
0.10191,0.3972,16
0.51029,0.91014,0
0.1602,0.48651,1
0.45832,0.81513,20
0.011391,0.83163,19
0.1952,0.90609,11
0.66128,0.032015,0
0.39648,0.17338,25
0.51706,0.38845,14
0.13044,0.80759,29
0.19623,0.93709,0
0.11608,0.95499,15
0.09355,0.39942,16
0.47521,0.80407,20
0.15308,0.46345,17
0.16043,0.48646,1
0.31589,0.98643,0
0.010228,0.83448,19
0.19492,0.90619,11
0.58852,0.68576,0
0.13079,0.80907,29
0.51826,0.38613,14
0.39649,0.17352,25
0.36195,0.094845,0
0.45836,0.81198,20
0.11588,0.95649,15
0.104,0.39989,16
0.16028,0.48628,1
0.15295,0.46359,17
0.19195,0.522,0
0.13016,0.80821,29
0.0099113,0.83319,19
0.19522,0.90619,11
0.52615,0.38612,14
0.25682,0.83486,0
0.46311,0.81437,20
0.11557,0.9557,15
0.092871,0.3981,16
0.39641,0.17338,25
0.64099,0.084482,0
0.16017,0.48617,1
0.13154,0.80885,29
0.1531,0.4635,17
0.9273,0.36207,0
0.010335,0.83377,19
0.51811,0.38808,14
0.19508,0.90578,11
0.45894,0.82786,20
0.093754,0.11596,0
0.11637,0.95569,15
0.098519,0.40372,16
0.13236,0.80611,29
0.42103,0.83873,0
0.16017,0.48658,1
0.39646,0.17353,25
0.15307,0.46364,17
0.26813,0.1542,0
0.010687,0.83328,19
0.45477,0.82213,20
0.19499,0.90598,11
0.81061,0.39451,0
0.1326,0.80886,29
0.11701,0.95531,15
0.097748,0.39645,16
0.16016,0.48648,1
0.38451,0.52077,0
0.39636,0.17334,25
0.010544,0.83314,19
0.45746,0.81275,20
0.15317,0.46355,17
0.33285,0.43196,0
0.13097,0.80743,29
0.19563,0.90662,11
0.4329,0.34036,0
0.11579,0.95522,15
0.097219,0.39787,16
0.16042,0.48649,1
0.1068,0.21021,0
0.45109,0.81407,20
0.39642,0.17344,25
0.13116,0.80614,29
0.010165,0.8314,19
0.31578,0.23789,0
0.15302,0.46343,17
0.19506,0.90589,11
0.11641,0.95524,15
0.45006,0.016456,0
0.099029,0.39928,16
0.16044,0.48654,1
0.13078,0.80829,29
0.46274,0.80456,20
0.31366,0.29801,0
0.0090347,0.83338,19
0.39643,0.17431,25
0.19555,0.90604,11
0.46125,0.92626,0
0.15306,0.46353,17
0.11622,0.95596,15
0.099704,0.39798,16
0.13074,0.81001,29
0.091583,0.76138,0
0.16029,0.48644,1
0.44915,0.8175,20
0.038253,0.037081,0
0.010627,0.83199,19
0.39639,0.17346,25
0.59675,0.5352,0
0.19498,0.90606,11
0.13108,0.80737,29
0.15302,0.46362,17
0.11609,0.95581,15
0.46372,0.82132,20
0.096084,0.39681,16
0.16024,0.48651,1
0.90156,0.90065,0
0.086703,0.82373,0
0.13261,0.80885,29
0.0093378,0.83234,19
0.3965,0.17351,25
0.19492,0.90593,11
0.59855,0.20988,0
0.46125,0.82038,20
0.11491,0.95611,15
0.1529,0.46346,17
0.098896,0.39885,16
0.1602,0.48628,1
0.2796,0.76911,0
0.1301,0.80912,29
0.57471,0.80557,0
0.0091542,0.83227,19
0.45706,0.8095,20
0.19519,0.90593,11
0.39663,0.17336,25
0.45886,0.61126,0
0.11588,0.95594,15
0.099659,0.39788,16
0.16044,0.4865,1
0.15332,0.4635,17
0.13125,0.80737,29
1.102,0.043984,0
0.42387,0.90874,0
0.47009,0.82429,20
0.0097937,0.83351,19
0.19493,0.90593,11
0.11495,0.95534,15
0.098808,0.39696,16
0.1603,0.48646,1
0.87213,0.86247,0
0.13223,0.80849,29
0.39663,0.1735,25
0.15306,0.46332,17
1.2438,0.72739,0
0.45196,0.82335,20
0.44058,0.15658,0
0.010795,0.83376,19
0.10321,0.39932,16
0.19504,0.90632,11
0.11697,0.95541,15
0.16033,0.48642,1
0.39646,0.17372,25
1.0584,1.1611,0
0.15297,0.46363,17
0.46479,0.81179,20
0.56494,0.84483,0
0.11623,0.95649,15
0.0089675,0.83228,19
0.10161,0.39584,16
0.50409,0.61009,0
0.19516,0.90587,11
0.16038,0.48646,1
0.46104,0.8136,20
0.32149,0.18252,0
0.39644,0.17398,25
0.15289,0.46349,17
0.32723,0.019076,0
0.11623,0.95487,15
0.099067,0.39946,16
0.1953,0.90597,11
0.16034,0.48644,1
0.010775,0.83322,19
0.75395,0.6468,0
0.46092,0.80663,20
0.3964,0.17335,25
0.7909,0.15612,0
0.15313,0.46353,17
0.11605,0.9565,15
0.37771,0.25282,0
0.10526,0.39863,16
0.010995,0.83296,19
0.19544,0.90573,11
0.16017,0.4863,1
0.45812,0.83065,20
0.92752,0.13099,0
0.39647,0.17346,25
0.40149,0.39839,0
0.15295,0.46355,17
0.116,0.95476,15
0.1024,0.39949,16
0.45395,0.81613,20
0.70566,0.32239,0
0.16025,0.48632,1
0.19502,0.90614,11
0.010545,0.83385,19
0.41591,0.79951,0
0.57465,0.031926,0
0.39653,0.17353,25
0.11622,0.95599,15
0.46152,0.80186,20
0.10334,0.39326,16
0.15317,0.4633,17
0.16032,0.48641,1
0.19495,0.9062,11
0.67594,0.071163,0
0.010637,0.83195,19
0.7286,0.56905,0
0.45111,0.81999,20
0.11643,0.95561,15
0.83132,0.81813,0
0.39655,0.17335,25
0.10213,0.39178,16
0.16005,0.48651,1
0.15301,0.46347,17
0.19525,0.9061,11
0.21652,0.24385,0
0.012001,0.83235,19
0.45743,0.8116,20
0.66323,0.45593,0
0.11585,0.95544,15
0.10215,0.3959,16
0.21088,0.45596,0
0.16011,0.4867,1
0.39666,0.17371,25
0.19495,0.90631,11
0.15318,0.46354,17
0.010554,0.83239,19
0.77443,0.12376,0
0.47623,0.81366,20
0.72748,0.36855,0
0.11561,0.95576,15
0.096601,0.39904,16
0.1603,0.48646,1
0.94162,0.93629,0
0.3965,0.17369,25
0.19524,0.90592,11
0.15314,0.4635,17
0.82556,0.055154,0
0.011363,0.83242,19
0.46724,0.81723,20
0.11576,0.95461,15
0.7196,0.098618,0
0.097716,0.38727,16
0.16021,0.48636,1
0.099231,0.90607,0
0.19533,0.90578,11
0.46325,0.82189,20
0.39646,0.17358,25
0.009354,0.83209,19
0.11018,0.40358,0
0.15317,0.46354,17
0.11542,0.95575,15
0.13997,0.70862,0
0.10202,0.39848,16
0.1599,0.48648,1
0.45685,0.81239,20
0.19478,0.90632,11
0.57469,0.053915,0
0.0092963,0.83134,19
0.39646,0.17348,25
0.45476,0.72014,0
0.15315,0.46353,17
0.11535,0.95606,15
0.70861,0.27477,0
0.16014,0.48648,1
0.10305,0.40103,16
0.46106,0.81679,20
0.19536,0.90597,11
0.1688,0.74858,0
0.010705,0.83208,19
0.39647,0.17365,25
0.81651,0.50519,0
0.1159,0.956,15
0.15312,0.46369,17
0.46356,0.82104,20
0.16012,0.48649,1
0.10131,0.39818,16
0.98382,0.33764,0
0.19539,0.90583,11
0.011084,0.83166,19
0.06656,0.47773,0
0.11512,0.95511,15
0.39653,0.17361,25
0.46334,0.81251,20
0.15305,0.46366,17
0.87316,0.13135,0
0.16022,0.48662,1
0.10132,0.40089,16
0.09614,0.65958,0
0.19474,0.90595,11
0.0097688,0.83095,19
0.57173,1.0776,0
0.11631,0.95567,15
0.46075,0.81675,20
0.67556,1.0116,0
0.39639,0.17339,25
0.15333,0.46358,17
0.1603,0.48644,1
0.097334,0.40071,16
0.039035,0.22162,0
0.19493,0.90644,11
0.0091855,0.83148,19
1.2588,0.68194,0
0.46311,0.81494,20
0.11539,0.95593,15
0.49049,0.18822,0
0.16021,0.48638,1
0.098199,0.39858,16
0.39648,0.17381,25
0.15306,0.46366,17
0.84851,0.87287,0
0.19509,0.90583,11
0.46216,0.81995,20
0.010646,0.83241,19
0.21139,0.74833,0
0.11713,0.95686,15
0.16034,0.48659,1
0.68251,0.52536,0
0.09981,0.39759,16
0.39642,0.17343,25
0.15327,0.46345,17
0.19529,0.90614,11
0.20531,0.92936,0
0.4506,0.82048,20
0.010963,0.83201,19
0.11513,0.95451,15
0.76035,1.1505,0
0.16028,0.48629,1
0.1,0.39591,16
0.46634,0.35503,0
0.45791,0.82059,20
0.39644,0.17374,25
0.15306,0.46352,17
0.19503,0.90576,11
0.41223,0.73732,0
0.11542,0.95479,15
0.010035,0.83118,19
0.699,0.5536,0
0.16018,0.48645,1
0.10875,0.40525,16
0.46155,0.81766,20
0.56653,0.62611,0
0.19474,0.90619,11
0.3964,0.17333,25
0.15299,0.46351,17
0.42439,0.079122,0
0.0093965,0.83336,19
0.11655,0.95543,15
0.1603,0.48638,1
0.66314,0.35862,0
0.10909,0.40802,16
0.46023,0.8279,20
0.76056,0.7837,0
0.19492,0.90579,11
0.39641,0.1734,25
0.15302,0.46337,17
0.11606,0.95538,15
0.54357,0.41473,0
0.0099783,0.83122,19
0.16013,0.48649,1
0.45695,0.80862,20
0.10456,0.39345,16
0.28357,0.65951,0
0.1951,0.90638,11
0.067327,0.83796,0
0.11555,0.95601,15
0.39645,0.17347,25
0.15304,0.46339,17
0.45647,0.81541,20
0.35778,0.25095,0
0.10963,0.40092,16
0.16053,0.4865,1
0.0095337,0.83299,19
1.0817,0.8543,0
0.19563,0.90575,11
0.55948,0.41258,0
0.4543,0.80854,20
0.11497,0.95569,15
0.39645,0.17351,25
0.15317,0.46343,17
0.090454,0.3995,16
0.16021,0.4864,1
0.010399,0.83174,19
0.16543,0.934,0
0.65921,0.42584,0
0.19507,0.90648,11
0.47171,0.82377,20
0.69781,0.66323,0
0.11633,0.95674,15
0.10216,0.39168,16
0.16008,0.4865,1
0.39651,0.17354,25
0.0098107,0.83301,19
0.15318,0.46367,17
0.54994,0.062297,0
0.46801,0.80741,20
0.20162,0.74338,0
0.1953,0.90582,11
0.11566,0.95472,15
0.2872,0.15347,0
0.16006,0.4864,1
0.094207,0.40237,16
0.010536,0.83372,19
0.39637,0.17363,25
0.15314,0.4632,17
0.27198,0.68314,0
0.44742,0.82929,20
0.19495,0.90593,11
0.69071,0.99388,0
0.097445,0.39126,16
0.11461,0.95527,15
0.16031,0.4865,1
0.0091868,0.83321,19
0.31915,0.65634,0
0.15314,0.46351,17
0.39641,0.1735,25
0.46455,0.81482,20
0.38988,0.69333,0
0.19514,0.90582,11
0.58812,0.56903,0
0.1004,0.40046,16
0.11602,0.95534,15
0.16032,0.48644,1
0.01025,0.8335,19
0.45557,0.81982,20
0.89959,0.60583,0
0.15323,0.46354,17
0.39661,0.17349,25
0.79513,0.48219,0
0.19513,0.90576,11
0.095769,0.39151,16
0.10348,0.62388,0
0.16039,0.48649,1
0.11568,0.95524,15
0.45171,0.82298,20
0.0090419,0.83289,19
0.23743,0.83719,0
0.15323,0.46345,17
0.39652,0.17361,25
0.039981,0.20089,0
0.19527,0.90574,11
0.099494,0.3969,16
0.7654,0.87236,0
0.46585,0.81228,20
0.16025,0.48627,1
0.11512,0.95498,15
0.010496,0.83241,19
0.053559,0.696,0
0.15301,0.46354,17
0.7261,0.45355,0
0.39656,0.1733,25
0.19545,0.90594,11
0.46275,0.81969,20
0.098703,0.39944,16
0.16033,0.48648,1
0.28588,0.46493,0
0.11585,0.95537,15
0.0081613,0.83247,19
0.53658,1.0622,0
0.46586,0.82092,20
0.15313,0.46374,17
0.065294,1.1148,0
0.19494,0.90594,11
0.39637,0.17356,25
0.10032,0.39774,16
0.16019,0.48649,1
0.29976,0.46272,0
0.11465,0.95444,15
0.0086452,0.83226,19
0.70691,0.65522,0
0.45362,0.81377,20
0.15304,0.46356,17
0.195,0.90611,11
0.96322,0.77071,0
0.10318,0.3945,16
0.16021,0.4866,1
0.39642,0.17336,25
0.1157,0.95553,15
0.69176,0.034487,0
0.010481,0.83385,19
0.46266,0.82068,20
0.19108,0.60352,0
0.19506,0.906,11
0.66458,0.61928,0
0.10401,0.39953,16
0.16019,0.48638,1
0.15298,0.46349,17
0.3964,0.17343,25
0.11505,0.95578,15
0.72507,0.17315,0
0.46245,0.81075,20
0.009246,0.83329,19
0.64977,0.092336,0
0.16031,0.48653,1
0.096752,0.39856,16
0.19522,0.90601,11
0.41582,0.73983,0
0.15299,0.46355,17
0.11546,0.95525,15
0.39645,0.17343,25
0.45641,0.8155,20
0.24251,0.66941,0
0.010123,0.83169,19
0.01215,0.72738,0
0.095914,0.40536,16
0.16015,0.48631,1
0.19486,0.90591,11
0.47008,0.81515,20
0.11715,0.9561,15
0.15312,0.46349,17
0.089681,0.11265,0
0.39642,0.1736,25
0.010215,0.83345,19
0.10614,0.94769,0
0.10167,0.39008,16
0.56951,0.94283,0
0.16029,0.48637,1
0.44441,0.81148,20
0.19549,0.90593,11
0.11614,0.95523,15
0.38504,0.27749,0
0.15318,0.46352,17
0.010012,0.83117,19
0.39638,0.17349,25
0.96193,0.23169,0
0.46333,0.82604,20
0.10021,0.40532,16
0.16029,0.48659,1
0.0038425,0.70909,0
0.19504,0.9058,11
0.11651,0.95595,15
0.30554,0.26228,0
0.15319,0.46341,17
0.010672,0.83406,19
0.3965,0.17372,25
0.45957,0.81652,20
0.38156,0.11857,0
0.099092,0.3998,16
0.1602,0.48641,1
0.19506,0.90578,11
0.73415,0.8036,0
0.11483,0.95627,15
0.62514,0.30424,0
0.15305,0.46349,17
0.46276,0.81831,20
0.011014,0.83131,19
0.1082,0.89126,0
0.39645,0.17344,25
0.10456,0.3946,16
0.16034,0.48638,1
0.19518,0.90648,11
0.35955,0.41516,0
0.11681,0.95548,15
1.0332,0.45663,0
0.46658,0.8117,20
0.15314,0.46352,17
0.010036,0.83351,19
1.0081,0.46494,0
0.10335,0.40262,16
0.16024,0.48653,1
0.39636,0.17355,25
0.19493,0.90643,11
0.78147,0.98799,0
0.11533,0.9564,15
0.4529,0.81579,20
0.044836,0.5556,0
0.0096417,0.83329,19
0.15296,0.4636,17
0.10469,0.40825,16
0.1604,0.48634,1
0.10887,0.21283,0
0.39652,0.1735,25
0.19482,0.90616,11
0.11652,0.9562,15
0.45589,0.81767,20
0.26619,0.53773,0
0.48399,0.4843,0
0.098915,0.39718,16
0.16018,0.48657,1
0.0085059,0.83351,19
0.15292,0.46373,17
0.38676,0.79458,0
0.19485,0.90629,11
0.44706,0.81819,20
0.11526,0.95519,15
0.39639,0.1733,25
0.35015,0.52479,0
0.099365,0.40706,16
0.69909,0.7028,0
0.16033,0.48663,1
0.0091173,0.83268,19
0.15295,0.4636,17
0.46684,0.81757,20
0.19524,0.90633,11
1.0359,0.42415,0
0.11538,0.95575,15
0.39648,0.17373,25
0.49577,0.41009,0
0.098617,0.3969,16
0.16026,0.48646,1
0.89347,0.61615,0
0.44624,0.81909,20
0.0097015,0.83365,19
0.11583,0.95535,15
0.19583,0.90635,11
0.15316,0.46336,17
0.65003,0.20037,0
0.39637,0.17383,25
0.80316,0.073147,0
0.091625,0.39933,16
0.47225,0.81274,20
0.16013,0.48629,1
0.0092825,0.8332,19
0.81771,0.44995,0
0.19503,0.90587,11
0.11606,0.95611,15
0.15302,0.46353,17
0.50556,0.55356,0
0.39638,0.17357,25
0.45444,0.81473,20
0.10042,0.39571,16
0.6393,0.67573,0
0.16015,0.48634,1
0.0094309,0.83169,19
0.23919,0.92751,0
0.11557,0.95603,15
0.19488,0.90598,11
0.153,0.46337,17
0.84277,0.23243,0
0.46099,0.82984,20
0.094097,0.39809,16
0.3964,0.17341,25
0.16043,0.48655,1
0.30544,0.79918,0
0.010246,0.83307,19
0.11566,0.95529,15
0.1682,0.2757,0
0.19498,0.90618,11
0.46472,0.80934,20
0.086775,0.35195,0
0.15299,0.46365,17
0.10045,0.39502,16
0.16,0.48648,1
0.11121,0.75005,0
0.39665,0.17358,25
0.01109,0.83318,19
0.65971,0.021678,0
0.11579,0.9572,15
0.1947,0.90583,11
0.4583,0.81684,20
0.012107,0.15701,0
0.15294,0.46365,17
0.10068,0.39786,16
0.16026,0.48637,1
0.26728,1.0691,0
0.39648,0.17352,25
0.0093387,0.83288,19
0.11527,0.95534,15
0.46481,0.81948,20
0.16982,0.97671,0
0.19495,0.90624,11
0.44488,0.61226,0
0.099654,0.39835,16
0.16011,0.48643,1
0.15319,0.46343,17
0.81882,0.38557,0
0.45755,0.81822,20
0.11644,0.95553,15
0.011622,0.83327,19
0.39645,0.17339,25
0.011363,0.57217,0
0.19508,0.9064,11
0.28045,0.18049,0
0.096858,0.39799,16
0.16013,0.48654,1
0.45966,0.81509,20
0.15321,0.46349,17
0.20667,0.64196,0
0.010568,0.83283,19
0.11534,0.9552,15
0.39638,0.17368,25
0.19544,0.90576,11
0.65591,0.28194,0
0.096169,0.39568,16
0.20959,0.11857,0
0.16017,0.48639,1
0.46862,0.81361,20
0.15299,0.46367,17
0.14574,0.78975,0
0.11533,0.9559,15
0.0099139,0.83407,19
0.19488,0.90596,11
0.39635,0.17349,25
0.63964,0.44251,0
0.10004,0.39646,16
0.44588,0.83411,20
0.18651,0.089661,0
0.16031,0.48655,1
0.61047,0.13926,0
0.11474,0.95465,15
0.15313,0.46367,17
0.0091882,0.83265,19
0.19536,0.9062,11
0.29409,0.6558,0
0.39651,0.1737,25
0.45705,0.81881,20
0.10166,0.39587,16
0.16019,0.48651,1
0.2692,0.33663,0
0.69334,0.58433,0
0.11601,0.9559,15
0.15302,0.46342,17
0.46612,0.80889,20
0.010357,0.83173,19
0.19528,0.90589,11
0.76662,0.6451,0
0.097985,0.39722,16
0.39646,0.17363,25
0.16032,0.48651,1
0.32055,0.045902,0
0.46182,0.83023,20
0.11605,0.95535,15
0.89667,0.31992,0
0.0093636,0.83338,19
0.19572,0.90626,11
0.15323,0.46344,17
0.10394,0.40609,16
0.10911,0.65777,0
0.16032,0.48633,1
0.39646,0.17358,25
0.76504,0.91293,0
0.4646,0.82471,20
0.11516,0.95495,15
0.050955,0.3623,0
0.010498,0.83223,19
0.19519,0.90589,11
0.10333,0.39167,16
0.15298,0.46359,17
0.84056,0.2343,0
0.1601,0.48637,1
0.39647,0.1735,25
0.46415,0.80725,20
0.82674,0.27017,0
0.11611,0.95635,15
0.61712,0.052303,0
0.0092415,0.83308,19
0.10785,0.39711,16
0.19487,0.90631,11
0.15317,0.46349,17
0.15998,0.48649,1
0.60733,0.78634,0
0.46133,0.81002,20
0.39665,0.17344,25
0.38772,0.359,0
0.1155,0.95519,15
0.19518,0.90625,11
0.10059,0.39642,16
0.010491,0.83428,19
0.4054,0.16402,0
0.16022,0.48648,1
0.15312,0.46347,17
0.46951,0.80409,20
0.28588,0.51664,0
0.39651,0.17333,25
0.11551,0.95498,15
0.13188,0.68634,0
0.099425,0.39794,16
0.19482,0.90589,11
0.0090242,0.83394,19
0.95087,0.90829,0
0.16021,0.48642,1
0.4647,0.81447,20
0.15292,0.4634,17
0.27815,0.18624,0
0.11523,0.95568,15
0.39641,0.17356,25
1.1207,0.40435,0
0.097805,0.40179,16
0.19505,0.9057,11
0.47049,0.80991,20
0.16019,0.48644,1
0.008929,0.83335,19
0.40772,0.23039,0
0.15301,0.46345,17
0.050651,0.40413,0
0.11479,0.95491,15
0.46717,0.81474,20
0.17447,0.55181,0
0.3964,0.17366,25
0.10297,0.39705,16
0.19552,0.90638,11
0.16014,0.48628,1
0.0092363,0.83319,19
0.75607,0.65482,0
0.15299,0.46333,17
0.83023,0.74431,0
0.11609,0.95564,15
0.45646,0.80233,20
0.66697,0.67779,0
0.093283,0.39992,16
0.39649,0.17346,25
0.19527,0.90648,11
0.1601,0.48647,1
0.0091695,0.83226,19
0.73872,0.1822,0
0.45839,0.81462,20
0.11546,0.9545,15
0.15312,0.46368,17
0.16811,0.83591,0
0.097931,0.38688,16
0.19475,0.90613,11
1.0122,0.80627,0
0.16022,0.48657,1
0.39651,0.17333,25
0.0087678,0.83281,19
0.30311,0.52844,0
0.46144,0.82109,20
0.11675,0.95501,15
0.15301,0.46346,17
0.36572,0.91003,0
0.099078,0.39687,16
0.19499,0.90594,11
0.1602,0.48641,1
0.0095847,0.83297,19
0.89601,1.0022,0
0.39659,0.17413,25
0.45412,0.81858,20
0.061492,0.85762,0
0.11643,0.95601,15
0.1532,0.46347,17
0.098533,0.39719,16
0.35897,0.32393,0
0.16022,0.48638,1
0.19523,0.906,11
0.46226,0.8171,20
0.010798,0.83259,19
0.9269,0.94591,0
0.39644,0.17346,25
0.1162,0.95616,15
0.73471,0.25693,0
0.099161,0.39948,16
0.15321,0.46359,17
0.16019,0.48671,1
0.55165,0.76617,0
0.46244,0.82339,20
0.19554,0.90625,11
0.0098545,0.83168,19
0.18122,0.35845,0
0.39635,0.17352,25
0.11582,0.95636,15
0.9134,0.65996,0
0.10475,0.40259,16
0.45818,0.80625,20
0.16014,0.48655,1
0.54838,0.13567,0
0.15303,0.46349,17
0.19536,0.90652,11
0.010255,0.83099,19
0.60685,0.722,0
0.11568,0.95587,15
0.39636,0.17359,25
0.82006,0.33485,0
0.46614,0.81122,20
0.10145,0.40088,16
0.16007,0.48644,1
0.52711,0.37611,0
0.19546,0.90581,11
0.15291,0.46347,17
0.010691,0.83115,19
0.11577,0.95452,15
0.76635,0.65655,0
0.46964,0.80882,20
0.39638,0.17354,25
0.10032,0.39787,16
0.1772,0.53139,0
0.16022,0.48639,1
0.19529,0.90608,11
0.41,0.47686,0
0.11631,0.9559,15
0.15295,0.46373,17
0.010068,0.83362,19
0.45018,0.81417,20
0.24693,0.21057,0
0.099669,0.39644,16
0.39641,0.17358,25
0.16021,0.48659,1
0.039242,0.1077,0
0.19488,0.90596,11
0.1163,0.9553,15
0.16418,0.14209,0
0.46331,0.82091,20
0.011067,0.83389,19
0.15315,0.46352,17
0.099979,0.39329,16
0.14537,0.83956,0
0.16023,0.48635,1
0.39636,0.17355,25
0.33307,0.66968,0
0.11543,0.95602,15
0.46513,0.82134,20
0.195,0.90615,11
0.65601,0.13384,0
0.010788,0.83375,19
0.15315,0.46355,17
0.1002,0.40128,16
0.41055,0.49639,0
0.16012,0.48651,1
0.3966,0.17378,25
0.79381,0.23683,0
0.46656,0.82615,20
0.11542,0.95469,15
0.19523,0.90604,11
0.51416,0.82763,0
0.0091683,0.83148,19
0.15308,0.46343,17
0.10118,0.39425,16
0.27312,0.90022,0
0.16023,0.48652,1
0.45795,0.81634,20
0.53631,0.65956,0
0.39643,0.17344,25
0.11638,0.95669,15
0.19495,0.90617,11
0.01093,0.83335,19
0.57683,0.12291,0
0.10117,0.40091,16
0.15321,0.46364,17
0.4844,0.1053,0
0.16032,0.48654,1
0.46172,0.81609,20
0.11587,0.95489,15
0.18113,0.14949,0
0.39638,0.17366,25
0.19528,0.90597,11
0.010886,0.83198,19
0.70479,0.63814,0
0.099404,0.399,16
0.1531,0.46359,17
0.46523,0.8123,20
0.1604,0.48632,1
0.38933,0.4557,0
0.11545,0.95584,15
0.26375,0.41391,0
0.19536,0.90624,11
0.39652,0.1735,25
0.0093106,0.8335,19
0.16934,0.95835,0
0.099816,0.39762,16
0.45437,0.81506,20
0.16026,0.48649,1
0.1528,0.46357,17
0.58471,0.58934,0
0.11735,0.95622,15
0.57644,0.30789,0
0.19531,0.90626,11
0.39637,0.17327,25
0.010179,0.8334,19
0.47021,0.81452,20
0.93559,0.64407,0
0.10669,0.39502,16
0.16019,0.4867,1
0.42331,0.79496,0
0.15312,0.46352,17
0.11622,0.95562,15
0.89848,0.60202,0
0.19488,0.90604,11
0.4618,0.81691,20
0.010928,0.83194,19
0.61901,0.16494,0
0.39638,0.17342,25
0.097317,0.40614,16
0.16014,0.48634,1
0.20728,0.44122,0
0.15305,0.46359,17
0.11528,0.95638,15
0.46114,0.81686,20
0.23215,0.30494,0
0.19485,0.90636,11
0.10013,0.39473,16
0.64634,0.12774,0
0.010974,0.83405,19
0.39643,0.17353,25
0.16024,0.48651,1
0.11531,0.95532,15
0.89459,0.49049,0
0.4607,0.81625,20
0.15295,0.46372,17
0.88644,0.90857,0
0.19536,0.90639,11
0.10442,0.39402,16
0.010952,0.83328,19
0.023545,0.84276,0
0.16022,0.48654,1
0.39664,0.17361,25
0.46609,0.81293,20
0.11564,0.95535,15
0.61079,0.34338,0
0.15313,0.46327,17
0.19513,0.90618,11
0.85311,0.53701,0
0.10143,0.39862,16
0.0094873,0.83254,19
0.16032,0.48646,1
0.059295,0.23502,0
0.46578,0.80505,20
0.39656,0.17356,25
0.59162,0.69924,0
0.11571,0.95635,15
0.20114,0.87148,0
0.19487,0.90586,11
0.15292,0.46355,17
0.10447,0.39796,16
0.0090705,0.83199,19
0.60002,0.55261,0
0.16038,0.48639,1
0.46942,0.8238,20
0.54616,0.12644,0
0.39645,0.17337,25
0.11553,0.95636,15
0.73613,0.2951,0
0.19501,0.90623,11
0.10011,0.39636,16
0.15322,0.46374,17
0.45483,0.81209,20
0.1604,0.4861,1
0.010163,0.83349,19
0.52194,0.3863,0
0.90146,0.063623,0
0.11549,0.95539,15
0.39654,0.17357,25
0.3878,0.34477,0
0.46802,0.81895,20
0.19546,0.90599,11
0.10584,0.39605,16
0.15302,0.4638,17
0.16022,0.48617,1
0.13181,0.21254,0
0.010176,0.8318,19
0.86584,0.9206,0
0.11605,0.95566,15
0.46323,0.82497,20
0.39646,0.1735,25
0.059321,0.69662,0
0.19492,0.90599,11
0.099463,0.39858,16
0.16011,0.48652,1
0.43845,0.30393,0
